<html><head><title>Object moved</title></head><body>
<h2>Object moved to <a href="https://etherscan.io/chart/gasprice?output=csv">here</a>.</h2>
</body></html>
1438214400;0
1438300800;0
1438387200;0
1438473600;0
1438560000;0
1438646400;0
1438732800;0
1438819200;0
1438905600;604684154870
1438992000;322713574989
1439078400;475467129048
1439164800;421654904254
1439251200;77838819162
1439337600;444902379011
1439424000;268683475202
1439510400;193455494453
1439596800;144368937208
1439683200;120940093311
1439769600;132149993345
1439856000;146513014268
1439942400;194583349948
1440028800;99011782801
1440115200;79543407701
1440201600;552841333007
1440288000;73439482806
1440374400;92409814705
1440460800;76432335617
1440547200;60481160549
1440633600;59307091958
1440720000;92879907335
1440806400;56211090684
1440892800;55155494457
1440979200;58423521569
1441065600;56671549652
1441152000;59243651401
1441238400;55051483461
1441324800;58779015464
1441411200;54768144366
1441497600;55089818552
1441584000;53594260637
1441670400;64932639811
1441756800;53779997784
1441843200;54630657670
1441929600;55713802958
1442016000;61830202468
1442102400;52313524792
1442188800;53772389657
1442275200;53191101494
1442361600;111518559318
1442448000;55637920883
1442534400;55703151966
1442620800;51639660974
1442707200;52910345407
1442793600;51171380285
1442880000;51465441496
1442966400;51732832046
1443052800;54262646753
1443139200;52300197415
1443225600;55315658061
1443312000;51025979902
1443398400;52683661382
1443484800;55437141860
1443571200;51461473059
1443657600;51474669294
1443744000;52567714347
1443830400;52502578427
1443916800;50733256095
1444003200;50742818443
1444089600;51375494165
1444176000;51181314265
1444262400;56971870131
1444348800;61962572208
1444435200;64893302980
1444521600;56318375319
1444608000;51359902694
1444694400;53219625156
1444780800;57976429615
1444867200;54823147993
1444953600;53404946237
1445040000;53619552703
1445126400;52006592112
1445212800;52456819761
1445299200;53767556518
1445385600;53588794315
1445472000;57253941421
1445558400;51207267003
1445644800;50749518370
1445731200;51635339670
1445817600;54585998170
1445904000;53525777571
1445990400;54787998286
1446076800;52364630378
1446163200;54017718700
1446249600;53753181787
1446336000;50751088484
1446422400;53162663704
1446508800;51578536572
1446595200;52243136362
1446681600;52990311400
1446768000;52184810513
1446854400;51944373853
1446940800;52414324288
1447027200;51918274052
1447113600;52237284910
1447200000;52560853806
1447286400;59050838844
1447372800;51534479321
1447459200;51216461485
1447545600;51537798825
1447632000;56768038418
1447718400;56303859554
1447804800;53515892028
1447891200;54119551224
1447977600;54384895828
1448064000;54039631830
1448150400;53793371733
1448236800;55629754775
1448323200;58042755370
