<html><head><title>Object moved</title></head><body>
<h2>Object moved to <a href="https://etherscan.io/chart/blocktime?output=csv">here</a>.</h2>
</body></html>
1452124800;16.99
1452211200;16.28
1452297600;16.59
1452384000;16.59
1452470400;16.51
1452556800;17.23
1452643200;16.93
1452729600;16.66
1452816000;16.61
1452902400;16.79
1452988800;16.76
1453075200;16.71
1453161600;16.93
1453248000;16.72
1453334400;16.97
1453420800;16.81
1453507200;17.12
1453593600;16.39
1453680000;17.31
1453766400;16.37
1453852800;16.96
1453939200;16.96
1454025600;17.27
1454112000;17.11
1454198400;17.63
1454284800;16.96
1454371200;17.15
1454457600;16.36
1454544000;16.80
1454630400;16.84
1454716800;17.05
1454803200;16.69
1454889600;16.75
1454976000;16.92
1455062400;17.26
1455148800;17.02
1455235200;16.99
1455321600;16.82
1455408000;17.03
1455494400;17.20
1455580800;17.02
1455667200;17.50
1455753600;17.10
1455840000;16.91
1455926400;16.83
1456012800;16.81
1456099200;16.68
1456185600;17.00
1456272000;16.89
1456358400;16.51
1456444800;16.76
1456531200;16.95
1456617600;16.80
1456704000;17.47
1456790400;16.58
1456876800;16.58
1456963200;16.71
1457049600;16.87
1457136000;16.32
1457222400;17.17
1457308800;16.80
1457395200;16.76
1457481600;16.81
1457568000;16.18
1457654400;16.68
1457740800;16.75
1457827200;16.08
1457913600;16.53
1458000000;14.09
1458086400;14.01
1458172800;13.82
1458259200;14.08
1458345600;13.70
1458432000;13.90
1458518400;14.01
1458604800;13.85
1458691200;14.04
1458777600;13.71
1458864000;13.78
1458950400;13.72
1459036800;13.85
1459123200;14.05
1459209600;13.98
1459296000;13.86
1459382400;13.95
1459468800;13.75
1459555200;14.12
1459641600;13.91
1459728000;13.80
1459814400;13.94
1459900800;14.07
1459987200;14.16
1460073600;13.81
1460160000;14.12
1460246400;13.82
1460332800;14.14
1460419200;13.91
1460505600;13.95
1460592000;13.91
1460678400;13.86
1460764800;13.93
1460851200;13.91
1460937600;13.79
1461024000;14.00
1461110400;13.88
1461196800;14.00
1461283200;13.94
1461369600;13.89
1461456000;13.95
1461542400;13.70
1461628800;14.05
1461715200;13.87
1461801600;13.88
1461888000;13.88
1461974400;13.84
1462060800;14.09
1462147200;13.86
1462233600;13.78
1462320000;14.04
1462406400;13.92
1462492800;13.91
1462579200;13.97
1462665600;13.83
1462752000;13.96
1462838400;13.85
1462924800;14.22
1463011200;13.69
1463097600;13.65
1463184000;13.93
1463270400;13.94
1463356800;14.03
1463443200;13.74
1463529600;13.85
1463616000;13.96
1463702400;13.90
1463788800;14.02
1463875200;13.80
1463961600;13.91
1464048000;14.00
1464134400;13.91
1464220800;13.89
1464307200;13.80
1464393600;13.85
1464480000;13.91
1464566400;13.92
1464652800;14.14
1464739200;13.88
1464825600;13.86
1464912000;13.81
1464998400;13.85
1465084800;13.99
1465171200;13.69
1465257600;13.95
1465344000;13.79
1465430400;13.75
1465516800;14.21
1465603200;13.68
1465689600;13.86
1465776000;13.85
1465862400;13.82
1465948800;13.91
1466035200;13.97
1466121600;14.03
1466208000;13.76
1466294400;13.43
1466380800;14.03
1466467200;13.97
1466553600;13.65
1466640000;14.01
1466726400;13.84
1466812800;13.98
1466899200;13.85
1466985600;13.89
1467072000;13.80
1467158400;14.01
1467244800;13.97
1467331200;13.71
1467417600;13.95
1467504000;13.91
1467590400;13.85
1467676800;14.11
1467763200;13.75
1467849600;13.93
1467936000;14.01
1468022400;13.71
1468108800;13.92
1468195200;13.87
1468281600;13.99
1468368000;13.85
1468454400;13.96
1468540800;14.04
1468627200;13.78
1468713600;13.94
1468800000;13.69
1468886400;14.00
1468972800;14.05
1469059200;13.65
1469145600;14.08
1469232000;13.84
1469318400;14.16
1469404800;13.94
1469491200;14.42
1469577600;13.79
1469664000;14.21
1469750400;14.45
1469836800;14.44
1469923200;14.33
1470009600;14.49
1470096000;14.66
1470182400;14.44
1470268800;13.95
1470355200;14.24
1470441600;14.46
1470528000;14.22
1470614400;14.26
1470700800;14.10
1470787200;14.27
1470873600;14.24
1470960000;14.37
1471046400;14.32
1471132800;14.32
1471219200;14.19
1471305600;14.27
1471392000;14.38
1471478400;14.16
1471564800;14.37
1471651200;14.27
1471737600;14.20
1471824000;14.22
1471910400;14.36
1471996800;14.28
1472083200;14.18
1472169600;14.39
1472256000;14.22
1472342400;14.32
1472428800;14.37
1472515200;14.34
1472601600;14.22
1472688000;14.43
1472774400;14.18
1472860800;14.53
1472947200;14.34
1473033600;14.22
1473120000;14.42
1473206400;14.11
1473292800;14.37
1473379200;14.23
1473465600;14.40
1473552000;14.18
1473638400;14.25
1473724800;14.39
1473811200;14.18
1473897600;14.32
1473984000;14.25
1474070400;14.30
1474156800;15.43
1474243200;13.48
1474329600;14.01
1474416000;14.25
1474502400;15.04
1474588800;13.87
1474675200;14.71
1474761600;13.79
1474848000;14.79
1474934400;14.27
1475020800;14.15
1475107200;14.11
1475193600;14.37
1475280000;14.96
1475366400;14.04
1475452800;13.85
1475539200;14.13
1475625600;14.69
1475712000;14.44
1475798400;14.40
1475884800;13.73
1475971200;14.17
1476057600;14.16
1476144000;14.20
1476230400;14.48
1476316800;13.94
1476403200;14.13
1476489600;14.25
1476576000;14.20
1476662400;14.39
1476748800;14.00
1476835200;14.74
1476921600;13.65
1477008000;14.11
1477094400;14.24
1477180800;14.38
1477267200;14.15
1477353600;14.26
1477440000;14.13
1477526400;14.29
1477612800;14.49
1477699200;15.16
1477785600;14.18
1477872000;14.12
1477958400;14.75
1478044800;14.46
1478131200;14.46
1478217600;14.58
1478304000;14.33
1478390400;14.17
1478476800;13.60
1478563200;13.97
1478649600;14.49
1478736000;14.40
1478822400;14.37
1478908800;14.12
1478995200;13.85
1479081600;14.13
1479168000;14.33
1479254400;14.21
1479340800;14.61
1479427200;13.67
1479513600;13.92
1479600000;13.87
1479686400;14.12
1479772800;14.47
1479859200;14.50
1479945600;14.44
1480032000;14.13
1480118400;14.56
1480204800;14.53
1480291200;14.30
1480377600;14.43
1480464000;14.26
1480550400;14.27
1480636800;14.22
1480723200;14.00
1480809600;14.40
1480896000;14.34
1480982400;14.09
1481068800;14.17
1481155200;14.03
1481241600;14.22
1481328000;14.16
1481414400;14.11
1481500800;14.35
1481587200;14.17
1481673600;14.14
1481760000;14.33
1481846400;14.15
1481932800;14.07
1482019200;14.13
1482105600;14.27
1482192000;14.19
1482278400;14.19
1482364800;14.42
1482451200;14.43
1482537600;14.33
1482624000;14.07
1482710400;14.18
1482796800;14.38
1482883200;14.19
1482969600;14.12
1483056000;14.17
1483142400;14.34
1483228800;14.09
1483315200;14.21
1483401600;14.28
1483488000;13.99
1483574400;14.10
1483660800;14.32
1483747200;14.09
1483833600;14.13
1483920000;14.16
1484006400;14.27
1484092800;14.24
1484179200;14.21
1484265600;14.10
1484352000;14.18
1484438400;14.14
1484524800;14.22
1484611200;14.36
1484697600;14.18
1484784000;14.00
1484870400;14.41
1484956800;14.27
1485043200;14.18
1485129600;14.22
1485216000;14.23
1485302400;14.31
1485388800;14.14
1485475200;14.36
1485561600;14.21
1485648000;14.43
1485734400;14.10
1485820800;14.29
1485907200;14.32
1485993600;14.20
1486080000;14.38
1486166400;14.12
1486252800;14.16
1486339200;14.21
1486425600;14.34
1486512000;14.18
1486598400;14.25
1486684800;14.23
1486771200;14.22
1486857600;14.21
1486944000;14.19
1487030400;14.29
1487116800;14.14
1487203200;14.22
1487289600;14.33
1487376000;14.34
1487462400;14.31
1487548800;14.31
1487635200;14.20
1487721600;14.43
1487808000;14.29
1487894400;14.34
1487980800;14.28
1488067200;14.12
1488153600;14.37
